3200607;"Aracruz";"ES";"-19.820.045";"-40.276.441"
3200706;"Atilio Vivacqua";"ES";"-20.912.974";"-41.198.576"
3200805;"Baixo Guandu";"ES";"-19.521.283";"-41.010.913"
3200904;"Barra de São Francisco";"ES";"-1.875.484";"-40.896.456"
3201001;"Boa Esperança";"ES";"-18.539.495";"-40.302.521"
3201100;"Bom Jesus do Norte";"ES";"-2.111.729";"-41.673.129"
3201159;"Brejetuba";"ES";"-20.139.489";"-4.129.541"
3201209;"Cachoeiro de Itapemirim";"ES";"-20.846.212";"-41.119.829"
3201308;"Cariacica";"ES";"-20.263.202";"-40.416.549"
3201407;"Castelo";"ES";"-20.603.255";"-41.203.133"
3201506;"Colatina";"ES";"-19.549.316";"-40.626.898"
3201605;"Conceição da Barra";"ES";"-18.588.306";"-39.736.199"
3201704;"Conceição do Castelo";"ES";"-20.363.897";"-4.124.173"
3201803;"Divino de São Lourenço";"ES";"-20.622.932";"-41.693.725"
3201902;"Domingos Martins";"ES";"-20.360.306";"-40.659.425"
3202009;"Dores do Rio Preto";"ES";"-20.693.119";"-41.840.538"
3202108;"Ecoporanga";"ES";"-18.370.231";"-40.835.976"
3202207;"Fundão";"ES";"-19.937.035";"-40.407.759"
3202256;"Governador Lindenberg";"ES";"-1.925.182";"-40.460.954"
3202306;"Guaçuí";"ES";"-20.766.792";"-416.734"
3202405;"Guarapari";"ES";"-20.677.248";"-40.509.253"
3202454;"Ibatiba";"ES";"-20.234.676";"-41.508.674"
3202504;"Ibiraçu";"ES";"-19.836.601";"-40.373.182"
3202553;"Ibitirama";"ES";"-20.546.619";"-41.666.718"
3202603;"Iconha";"ES";"-20.791.287";"-408.132"
3202652;"Irupi";"ES";"-20.350.122";"-41.644.359"
3202702;"Itaguaçu";"ES";"-19.801.786";"-40.860.135"
3202801;"Itapemirim";"ES";"-21.009.512";"-40.830.669"
3202900;"Itarana";"ES";"-19.875.009";"-40.875.264"
3203007;"Iúna";"ES";"-20.353.135";"-4.153.344"
3203056;"Jaguaré";"ES";"-18.907.006";"-400.759"
3203106;"Jerônimo Monteiro";"ES";"-20.799.359";"-41.394.848"
3203130;"João Neiva";"ES";"-19.757.707";"-40.385.951"
3203163;"Laranja da Terra";"ES";"-19.899.399";"-41.062.141"
3203205;"Linhares";"ES";"-19.394.642";"-40.064.277"
3203304;"Mantenópolis";"ES";"-18.859.428";"-41.124.005"
3203320;"Marataízes";"ES";"-21.039.813";"-40.838.436"
3203346;"Marechal Floriano";"ES";"-20.415.889";"-40.669.998"
3203353;"Marilândia";"ES";"-19.411.358";"-40.545.648"
3203403;"Mimoso do Sul";"ES";"-21.062.777";"-41.361.529"
3203502;"Montanha";"ES";"-18.130.287";"-40.366.781"
3203601;"Mucurici";"ES";"-18.096.516";"-40.519.975"
3203700;"Muniz Freire";"ES";"-20.465.187";"-4.141.563"
3203809;"Muqui";"ES";"-20.950.859";"-41.345.994"
3203908;"Nova Venécia";"ES";"-18.715.017";"-40.405.273"
3204005;"Pancas";"ES";"-1.922.294";"-40.853.444"
3204054;"Pedro Canário";"ES";"-18.300.418";"-39.957.365"
3204104;"Pinheiros";"ES";"-18.414.068";"-40.217.142"
3204203;"Piúma";"ES";"-20.833.433";"-40.726.813"
3204252;"Ponto Belo";"ES";"-18.125.318";"-40.545.801"
3204302;"Presidente Kennedy";"ES";"-21.096.358";"-410.468"
3204351;"Rio Bananal";"ES";"-19.271.889";"-40.336.605"
3204401;"Rio Novo do Sul";"ES";"-20.855.619";"-40.938.761"
3204500;"Santa Leopoldina";"ES";"-20.099.914";"-40.526.998"
3204559;"Santa Maria de Jetibá";"ES";"-20.025.296";"-40.743.931"
3204609;"Santa Teresa";"ES";"-19.936.339";"-40.597.945"
3204658;"São Domingos do Norte";"ES";"-19.145.213";"-4.062.812"
3204708;"São Gabriel da Palha";"ES";"-1.901.819";"-40.536.487"
3204807;"São José do Calçado";"ES";"-21.027.442";"-41.663.627"
3204906;"São Mateus";"ES";"-18.721.407";"-39.857.935"
3204955;"São Roque do Canaã";"ES";"-19.741.145";"-4.065.258"
3205002;"Serra";"ES";"-20.121.032";"-40.307.408"
3205010;"Sooretama";"ES";"-19.189.695";"-40.097.351"
3205036;"Vargem Alta";"ES";"-20.669.019";"-41.017.922"
3205069;"Venda Nova do Imigrante";"ES";"-20.327.017";"-41.135.545"
3205101;"Viana";"ES";"-20.382.503";"-40.493.292"
3205150;"Vila Pavão";"ES";"-18.609.087";"-40.608.992"
3205176;"Vila Valério";"ES";"-18.995.766";"-40.384.913"
3205200;"Vila Velha";"ES";"-20.341.705";"-40.287.458"
3205309;"Vitória";"ES";"-20.315.472";"-40.312.806"
3300100;"Angra dos Reis";"RJ";"-23.001.074";"-4.431.956"
3300159;"Aperibé";"RJ";"-21.625.231";"-42.101.661"
3300209;"Araruama";"RJ";"-22.869.651";"-42.332.625"
3300225;"Areal";"RJ";"-22.228.308";"-43.111.784"
3300233;"Armação dos Búzios";"RJ";"-22.752.846";"-41.884.559"
3300258;"Arraial do Cabo";"RJ";"-22.977.448";"-42.026.715"
3300308;"Barra do Piraí";"RJ";"-22.471.531";"-43.826.918"
3300407;"Barra Mansa";"RJ";"-22.548.084";"-44.175.241"
3300456;"Belford Roxo";"RJ";"-22.764.042";"-4.339.921"
3300506;"Bom Jardim";"RJ";"-22.154.526";"-42.425.095"
3300605;"Bom Jesus do Itabapoana";"RJ";"-21.144.851";"-41.682.222"
3300704;"Cabo Frio";"RJ";"-2.288.943";"-42.028.595"
3300803;"Cachoeiras de Macacu";"RJ";"-22.465.802";"-42.652.346"
3300902;"Cambuci";"RJ";"-21.569.058";"-41.918.723"
3300936;"Carapebus";"RJ";"-22.182.112";"-4.166.301"
3300951;"Comendador Levy Gasparian";"RJ";"-22.040.425";"-43.214.018"
3301009;"Campos dos Goytacazes";"RJ";"-21.762.171";"-41.318.055"
3301108;"Cantagalo";"RJ";"-21.979.736";"-42.366.425"
3301157;"Cardoso Moreira";"RJ";"-21.484.595";"-41.616.496"
3301207;"Carmo";"RJ";"-21.930.957";"-42.604.636"
3301306;"Casimiro de Abreu";"RJ";"-22.481.235";"-42.206.589"
3301405;"Conceição de Macabu";"RJ";"-2.208.337";"-41.871.878"
3301504;"Cordeiro";"RJ";"-22.026.726";"-42.364.834"
3301603;"Duas Barras";"RJ";"-22.053.638";"-42.523.229"
3301702;"Duque de Caxias";"RJ";"-22.785.801";"-43.304.895"
3301801;"Engenheiro Paulo de Frontin";"RJ";"-22.549.781";"-43.682.738"
3301850;"Guapimirim";"RJ";"-22.534.702";"-42.989.537"
3301876;"Iguaba Grande";"RJ";"-22.849.462";"-42.229.916"
3301900;"Itaboraí";"RJ";"-22.756.504";"-42.863.905"
3302007;"Itaguaí";"RJ";"-22.863.566";"-43.779.821"
3302056;"Italva";"RJ";"-21.429.607";"-41.701.442"
3302106;"Itaocara";"RJ";"-21.674.801";"-42.075.793"
3302205;"Itaperuna";"RJ";"-21.199.665";"-41.879.907"
3302254;"Itatiaia";"RJ";"-2.248.971";"-44.567.485"
3302270;"Japeri";"RJ";"-22.643.502";"-43.660.228"
3302304;"Laje do Muriaé";"RJ";"-21.209.073";"-42.127.117"
3302403;"Macaé";"RJ";"-22.376.807";"-41.784.828"
3302452;"Macuco";"RJ";"-21.981.345";"-42.253.288"
3302502;"Magé";"RJ";"-22.663.151";"-43.031.483"
3302601;"Mangaratiba";"RJ";"-22.959.402";"-44.040.892"
3302700;"Maricá";"RJ";"-22.935.434";"-42.824.587"
3302809;"Mendes";"RJ";"-22.524.548";"-43.731.215"
3302858;"Mesquita";"RJ";"-22.802.811";"-43.460.066"
3302908;"Miguel Pereira";"RJ";"-22.457.242";"-43.480.275"
3303005;"Miracema";"RJ";"-21.414.848";"-42.193.832"
3303104;"Natividade";"RJ";"-21.038.974";"-41.969.663"
3303203;"Nilópolis";"RJ";"-22.805.658";"-43.423.344"
3303302;"Niterói";"RJ";"-2.288.321";"-43.103.367"
3303401;"Nova Friburgo";"RJ";"-22.293.224";"-42.537.692"
3303500;"Nova Iguaçu";"RJ";"-22.755.635";"-43.460.325"
3303609;"Paracambi";"RJ";"-22.607.811";"-43.710.836"
3303708;"Paraíba do Sul";"RJ";"-22.158.462";"-43.304.004"
3303807;"Paraty";"RJ";"";""
3303856;"Paty do Alferes";"RJ";"-22.430.896";"-43.428.534"
3303906;"Petrópolis";"RJ";"-22.519.963";"-43.192.613"
3303955;"Pinheiral";"RJ";"-22.517.211";"-44.002.151"
3304003;"Piraí";"RJ";"-22.621.497";"-43.908.071"
3304102;"Porciúncula";"RJ";"-2.096.321";"-42.046.477"
3304110;"Porto Real";"RJ";"-22.417.472";"-44.295.167"
3304128;"Quatis";"RJ";"-22.404.484";"-44.259.729"
3304144;"Queimados";"RJ";"-22.710.172";"-43.551.808"
3304151;"Quissamã";"RJ";"-22.103.097";"-41.469.253"
3304201;"Resende";"RJ";"-22.470.473";"-4.445.091"
3304300;"Rio Bonito";"RJ";"-2.271.811";"-42.627.574"
3304409;"Rio Claro";"RJ";"-22.720.001";"-44.141.874"
3304508;"Rio das Flores";"RJ";"-22.169.184";"-43.585.632"
3304524;"Rio das Ostras";"RJ";"-22.517.378";"-41.947.509"
3304557;"Rio de Janeiro";"RJ";"-22.912.897";"-43.200.295"
3304607;"Santa Maria Madalena";"RJ";"-2.195.466";"-42.009.845"
3304706;"Santo Antônio de Pádua";"RJ";"-21.541.038";"-42.183.157"
3304755;"São Francisco de Itabapoana";"RJ";"-21.470.187";"-41.109.135"
3304805;"São Fidélis";"RJ";"-21.655.119";"-41.756.041"
3304904;"São Gonçalo";"RJ";"-2.282.679";"-43.063.351"
3305000;"São João da Barra";"RJ";"-21.638.009";"-41.044.582"
3305109;"São João de Meriti";"RJ";"-22.805.776";"-4.337.292"
3305133;"São José de Ubá";"RJ";"-21.366.066";"-41.951.058"
3305158;"São José do Vale do Rio Preto";"RJ";"-22.152.497";"-42.932.727"
3305208;"São Pedro da Aldeia";"RJ";"-22.842.859";"-42.102.596"
3305307;"São Sebastião do Alto";"RJ";"-21.957.792";"-42.132.816"
3305406;"Sapucaia";"RJ";"-21.994.867";"-42.914.194"
3305505;"Saquarema";"RJ";"-22.929.181";"-42.509.936"
3305554;"Seropédica";"RJ";"-22.752.584";"-43.715.482"
3305604;"Silva Jardim";"RJ";"-22.657.389";"-42.396.119"
3305703;"Sumidouro";"RJ";"-22.048.461";"-42.676.148"
3305752;"Tanguá";"RJ";"-22.742.305";"-42.720.189"
3305802;"Teresópolis";"RJ";"-22.416.464";"-4.297.519"
3305901;"Trajano de Moraes";"RJ";"";""
3306008;"Três Rios";"RJ";"-2.211.651";"-43.218.533"
3306107;"Valença";"RJ";"-22.244.496";"-4.371.288"
3306156;"Varre-Sai";"RJ";"-20.927.561";"-4.187.009"
3306206;"Vassouras";"RJ";"-22.405.889";"-43.668.555"
3306305;"Volta Redonda";"RJ";"-22.520.212";"-44.099.555"
3500105;"Adamantina";"SP";"-21.682.012";"-51.073.695"
3500204;"Adolfo";"SP";"-21.232.494";"-49.645.128"
3500303;"Aguaí";"SP";"-22.057.207";"-46.973.502"
3500402;"Águas da Prata";"SP";"-21.931.935";"-46.717.622"
3500501;"Águas de Lindóia";"SP";"-22.522.562";"-46.650.035"
3500550;"Águas de Santa Bárbara";"SP";"-22.881.186";"-49.242.133"
3500600;"Águas de São Pedro";"SP";"-22.548.256";"-47.909.579"
3500709;"Agudos";"SP";"-22.469.433";"-4.898.632"
3500758;"Alambari";"SP";"-23.550.338";"-47.897.971"
3500808;"Alfredo Marcondes";"SP";"-219.527";"-51.413.956"
3500907;"Altair";"SP";"-20.524.207";"-49.057.073"
3501004;"Altinópolis";"SP";"-21.021.364";"-473.712"
3501103;"Alto Alegre";"SP";"-21.581.103";"-5.016.798"
3501152;"Alumínio";"SP";"-23.530.553";"-47.254.571"
3501202;"Álvares Florence";"SP";"-20.320.341";"-49.914.126"
3501301;"Álvares Machado";"SP";"-22.076.415";"-5.147.224"
3501400;"Álvaro de Carvalho";"SP";"-22.084.132";"-49.719.044"
3501509;"Alvinlândia";"SP";"-22.443.481";"-49.762.323"
3501608;"Americana";"SP";"-2.273.736";"-47.333.119"
3501707;"Américo Brasiliense";"SP";"-21.728.771";"-4.811.467"
3501806;"Américo de Campos";"SP";"-20.298.476";"-49.735.904"
3501905;"Amparo";"SP";"-2.270.879";"-46.772.022"
3502002;"Analândia";"SP";"-22.128.917";"-47.661.939"
3502101;"Andradina";"SP";"-20.894.761";"-51.378.568"
3502200;"Angatuba";"SP";"-23.491.733";"-48.413.872"
3502309;"Anhembi";"SP";"-22.792.959";"-48.133.595"
3502408;"Anhumas";"SP";"-22.293.414";"-51.389.542"
3502507;"Aparecida";"SP";"-22.849.509";"-45.232.496"
3502606;"Aparecida d Oeste";"SP";"";""
3502705;"Apiaí";"SP";"-24.510.819";"-48.844.271"
3502754;"Araçariguama";"SP";"-23.436.597";"-47.060.825"
3502804;"Araçatuba";"SP";"-21.207.648";"-50.440.106"
3502903;"Araçoiaba da Serra";"SP";"-23.502.901";"-47.616.605"
3503000;"Aramina";"SP";"-20.088.152";"-47.787.251"
3503109;"Arandu";"SP";"-23.138.559";"-49.048.661"
3503158;"Arapeí";"SP";"-22.671.744";"-44.444.127"
3503208;"Araraquara";"SP";"-21.784.511";"-48.178.014"
3503307;"Araras";"SP";"-22.357.238";"-47.384.235"
3503356;"Arco-Íris";"SP";"-21.772.797";"-50.466.018"
3503406;"Arealva";"SP";"-22.031.026";"-48.913.511"
3503505;"Areias";"SP";"-22.578.597";"-4.469.924"
3503604;"Areiópolis";"SP";"-22.667.216";"-48.668.052"
3503703;"Ariranha";"SP";"-2.118.716";"-48.790.418"
3503802;"Artur Nogueira";"SP";"-22.572.737";"-47.172.679"
3503901;"Arujá";"SP";"-23.396.476";"-46.319.983"
3503950;"Aspásia";"SP";"-20.160.028";"-50.728.046"
3504008;"Assis";"SP";"-22.659.957";"-50.418.307"
3504107;"Atibaia";"SP";"-23.117.059";"-46.556.262"
3504206;"Auriflama";"SP";"-20.683.621";"-5.055.719"
3504305;"Avaí";"SP";"-22.151.409";"-49.335.596"
3504404;"Avanhandava";"SP";"-21.458.416";"-49.950.893"
3504503;"Avaré";"SP";"-23.106.732";"-48.925.052"
3504602;"Bady Bassitt";"SP";"-20.919.689";"-494.385"
3504701;"Balbinos";"SP";"-21.896.293";"-49.361.906"
3504800;"Bálsamo";"SP";"-20.734.843";"-49.586.487"
3504909;"Bananal";"SP";"-22.681.932";"-44.328.114"
3505005;"Barão de Antonina";"SP";"-23.628.419";"-49.563.366"
3505104;"Barbosa";"SP";"-21.265.661";"-49.951.816"
3505203;"Bariri";"SP";"-22.072.955";"-48.743.828"
3505302;"Barra Bonita";"SP";"-22.490.859";"-48.558.349"
3505351;"Barra do Chapéu";"SP";"-24.472.203";"-49.023.784"
3505401;"Barra do Turvo";"SP";"-24.759.035";"-4.850.126"
3505500;"Barretos";"SP";"-20.553.146";"-48.569.832"
3505609;"Barrinha";"SP";"-21.186.374";"-48.163.614"
3505708;"Barueri";"SP";"-23.505.689";"-46.879.042"
3505807;"Bastos";"SP";"-21.920.984";"-50.735.695"
3505906;"Batatais";"SP";"-20.892.867";"-47.592.149"
3506003;"Bauru";"SP";"-22.324.569";"-49.087.142"
3506102;"Bebedouro";"SP";"-20.949.077";"-48.479.083"
3506201;"Bento de Abreu";"SP";"-21.268.629";"-50.813.959"
3506300;"Bernardino de Campos";"SP";"-23.016.439";"-49.467.897"
3506359;"Bertioga";"SP";"-23.848.568";"-46.139.586"
3506409;"Bilac";"SP";"-21.403.962";"-5.047.464"
3506508;"Birigui";"SP";"-21.291.034";"-50.343.162"
3506607;"Biritiba-Mirim";"SP";"-23.569.774";"-460.407"
3506706;"Boa Esperança do Sul";"SP";"-21.991.832";"-48.390.622"
3506805;"Bocaina";"SP";"-22.136.538";"-48.523.044"
3506904;"Bofete";"SP";"-23.105.543";"-48.258.203"
3507001;"Boituva";"SP";"-23.285.531";"-47.678.574"
3507100;"Bom Jesus dos Perdões";"SP";"-23.135.579";"-46.467.474"
3507159;"Bom Sucesso de Itararé";"SP";"-24.315.511";"-49.145.104"
3507209;"Borá";"SP";"-22.269.627";"-50.540.919"
3507308;"Boracéia";"SP";"-22.192.645";"-48.780.751"
3507407;"Borborema";"SP";"-21.621.368";"-49.074.089"
3507456;"Borebi";"SP";"-22.572.763";"-48.970.749"
3507506;"Botucatu";"SP";"-22.883.697";"-48.443.706"
3507605;"Bragança Paulista";"SP";"-22.952.681";"-4.654.188"
3507704;"Braúna";"SP";"-21.499.039";"-50.317.489"
3507753;"Brejo Alegre";"SP";"-21.165.147";"-50.186.076"
3507803;"Brodowski";"SP";"-20.984.532";"-47.657.217"
3507902;"Brotas";"SP";"-22.279.476";"-48.125.115"
3508009;"Buri";"SP";"-23.797.689";"-48.595.811"
3508108;"Buritama";"SP";"-21.066.064";"-50.147.494"
3508207;"Buritizal";"SP";"-20.191.084";"-47.709.636"
3508306;"Cabrália Paulista";"SP";"-2.245.756";"-49.339.337"
3508405;"Cabreúva";"SP";"-2.330.533";"-47.136.251"
3508504;"Caçapava";"SP";"-23.099.204";"-45.707.645"
3508603;"Cachoeira Paulista";"SP";"-22.666.498";"-45.015.384"
3508702;"Caconde";"SP";"-21.527.995";"-46.643.659"
3508801;"Cafelândia";"SP";"-21.803.112";"-49.609.213"
3508900;"Caiabu";"SP";"-22.012.719";"-51.239.408"
3509007;"Caieiras";"SP";"-23.360.729";"-4.673.974"
3509106;"Caiuá";"SP";"-21.832.164";"-51.996.918"
3509205;"Cajamar";"SP";"-23.355.014";"-46.878.146"
3509254;"Cajati";"SP";"-2.473.239";"-48.122.347"
3509304;"Cajobi";"SP";"-20.877.287";"-48.806.336"
3509403;"Cajuru";"SP";"-21.274.934";"-47.303.022"
3509452;"Campina do Monte Alegre";"SP";"-2.358.948";"-484.758"
3509502;"Campinas";"SP";"-22.905.346";"-4.706.595"
3509601;"Campo Limpo Paulista";"SP";"-23.207.791";"-46.788.919"
3509700;"Campos do Jordão";"SP";"-22.729.618";"-45.583.337"
3509809;"Campos Novos Paulista";"SP";"-22.601.952";"-49.998.726"
3509908;"Cananéia";"SP";"-25.014.428";"-47.934.074"
3509957;"Canas";"SP";"-22.700.344";"-45.052.117"
3510005;"Cândido Mota";"SP";"-22.747.093";"-50.387.326"
3510104;"Cândido Rodrigues";"SP";"-21.327.531";"-48.632.719"
3510153;"Canitar";"SP";"-23.004.014";"-49.783.947"
3510203;"Capão Bonito";"SP";"-24.011.265";"-48.348.222"
3510302;"Capela do Alto";"SP";"-23.468.471";"-47.738.834"
3510401;"Capivari";"SP";"-22.995.144";"-4.750.715"
3510500;"Caraguatatuba";"SP";"-23.612.535";"-45.412.533"
3510609;"Carapicuíba";"SP";"-23.523.471";"-46.840.676"
3510708;"Cardoso";"SP";"-20.080.031";"-49.918.322"
3510807;"Casa Branca";"SP";"-2.177.081";"-47.085.245"
3510906;"Cássia dos Coqueiros";"SP";"-21.280.082";"-47.164.327"
3511003;"Castilho";"SP";"-20.868.924";"-51.488.394"
3511102;"Catanduva";"SP";"-21.131.381";"-48.977.015"
3511201;"Catiguá";"SP";"-21.051.861";"-4.906.162"
3511300;"Cedral";"SP";"-20.900.949";"-49.266.426"
3511409;"Cerqueira César";"SP";"-23.037.999";"-49.165.524"
3511508;"Cerquilho";"SP";"-23.166.487";"-47.745.862"
3511607;"Cesário Lange";"SP";"-23.226.035";"-47.954.453"
3511706;"Charqueada";"SP";"-2.250.958";"-47.775.468"
3511904;"Clementina";"SP";"-21.560.447";"-50.452.476"
3512001;"Colina";"SP";"-20.711.443";"-4.853.867"
3512100;"Colômbia";"SP";"-20.176.771";"-48.686.468"
3512209;"Conchal";"SP";"-22.337.512";"-47.172.927"
3512308;"Conchas";"SP";"-2.301.543";"-48.013.391"
3512407;"Cordeirópolis";"SP";"-22.477.778";"-47.451.886"
3512506;"Coroados";"SP";"-21.352.082";"-50.285.937"
3512605;"Coronel Macedo";"SP";"-23.626.143";"-49.309.966"
3512704;"Corumbataí";"SP";"-22.221.334";"-47.621.451"
3512803;"Cosmópolis";"SP";"-22.641.906";"-47.192.578"
3512902;"Cosmorama";"SP";"-20.475.472";"-49.782.747"
3513009;"Cotia";"SP";"-23.602.177";"-4.691.902"
3513108;"Cravinhos";"SP";"-21.337.959";"-47.732.427"
3513207;"Cristais Paulista";"SP";"-20.403.569";"-47.420.915"
3513306;"Cruzália";"SP";"-22.737.309";"-50.790.909"
3513405;"Cruzeiro";"SP";"-22.572.764";"-4.496.896"
3513504;"Cubatão";"SP";"-23.891.121";"-46.423.968"
3513603;"Cunha";"SP";"-230.731";"-44.957.559"
3513702;"Descalvado";"SP";"-21.900.211";"-47.618.105"
3513801;"Diadema";"SP";"-23.681.347";"-4.662.052"
3513850;"Dirce Reis";"SP";"-20.464.207";"-50.607.335"
3513900;"Divinolândia";"SP";"-21.663.709";"-46.736.128"
3514007;"Dobrada";"SP";"-21.515.533";"-48.393.476"
3514106;"Dois Córregos";"SP";"-22.367.291";"-48.381.924"
3514205;"Dolcinópolis";"SP";"-20.124.047";"-50.514.898"
3514304;"Dourado";"SP";"-22.104.436";"-48.317.823"
3514403;"Dracena";"SP";"-21.484.311";"-51.535.034"
3514502;"Duartina";"SP";"-22.414.562";"-49.408.355"
3514601;"Dumont";"SP";"-21.232.401";"-47.975.622"
3514700;"Echaporã";"SP";"-2.243.256";"-50.203.787"
3514809;"Eldorado";"SP";"-2.452.809";"-48.114.085"
3514908;"Elias Fausto";"SP";"-23.042.822";"-47.368.153"
3514924;"Elisiário";"SP";"-21.167.754";"-49.114.594"
3514957;"Embaúba";"SP";"-20.979.595";"-48.832.452"
3515004;"Embu";"SP";"-23.643.717";"-46.857.854"
3515103;"Embu-Guaçu";"SP";"-23.829.717";"-46.813.593"
3515129;"Emilianópolis";"SP";"-21.831.436";"-51.483.168"
3515152;"Engenheiro Coelho";"SP";"-22.483.573";"-47.211.045"
3515186;"Espírito Santo do Pinhal";"SP";"-22.190.871";"-4.674.767"
3515194;"Espírito Santo do Turvo";"SP";"-2.269.254";"-49.434.119"
3515202;"Estrela d Oeste";"SP";"";""
3515301;"Estrela do Norte";"SP";"-22.485.935";"-51.663.203"
3515350;"Euclides da Cunha Paulista";"SP";"-2.255.452";"-52.592.779"
3515400;"Fartura";"SP";"-23.391.643";"-49.512.403"
3515509;"Fernandópolis";"SP";"-20.280.556";"-50.247.115"
3515608;"Fernando Prestes";"SP";"-21.266.061";"-48.687.384"
3515657;"Fernão";"SP";"-2.236.066";"-49.518.735"
3515707;"Ferraz de Vasconcelos";"SP";"-23.541.056";"-4.637.097"
3515806;"Flora Rica";"SP";"-21.672.738";"-51.382.107"
3515905;"Floreal";"SP";"-20.675.193";"-50.151.282"
3516002;"Flórida Paulista";"SP";"-21.612.711";"-51.172.445"
3516101;"Florínia";"SP";"-22.902.483";"-50.732.976"
3516200;"Franca";"SP";"-2.053.523";"-47.403.861"
3516309;"Francisco Morato";"SP";"-23.279.248";"-46.744.781"
3516408;"Franco da Rocha";"SP";"-23.322.882";"-46.729.011"
3516507;"Gabriel Monteiro";"SP";"-2.152.941";"-50.557.321"
3516606;"Gália";"SP";"-22.291.846";"-49.550.356"
3516705;"Garça";"SP";"-22.212.516";"-49.654.596"
3516804;"Gastão Vidigal";"SP";"-20.794.776";"-50.191.183"
3516853;"Gavião Peixoto";"SP";"-21.836.658";"-4.849.566"
3516903;"General Salgado";"SP";"-20.648.458";"-5.036.397"
3517000;"Getulina";"SP";"-21.796.117";"-49.931.205"
3517109;"Glicério";"SP";"-21.381.193";"-50.212.269"
3517208;"Guaiçara";"SP";"-21.619.537";"-49.801.287"
3517307;"Guaimbê";"SP";"-21.909.072";"-4.989.861"
3517406;"Guaíra";"SP";"-20.319.591";"-4.831.197"
3517505;"Guapiaçu";"SP";"-20.795.885";"-49.217.201"
3517604;"Guapiara";"SP";"-2.418.921";"-48.529.549"
3517703;"Guará";"SP";"-20.430.162";"-47.823.626"
3517802;"Guaraçaí";"SP";"-21.029.173";"-51.211.854"
3517901;"Guaraci";"SP";"-2.049.766";"-48.939.107"
3518008;"Guarani d Oeste";"SP";"";""
3518107;"Guarantã";"SP";"-21.894.195";"-49.591.351"
3518206;"Guararapes";"SP";"-21.254.431";"-50.645.338"
3518305;"Guararema";"SP";"-23.411.195";"-46.036.946"
3518404;"Guaratinguetá";"SP";"-22.807.534";"-45.193.788"
3518503;"Guareí";"SP";"-23.371.359";"-48.183.715"
3518602;"Guariba";"SP";"-2.135.938";"-4.823.158"
3518701;"Guarujá";"SP";"-23.988.798";"-46.257.959"
3518800;"Guarulhos";"SP";"-23.453.758";"-46.533.347"
3518859;"Guatapará";"SP";"-21.494.444";"-48.035.588"
3518909;"Guzolândia";"SP";"-20.646.679";"-50.664.505"
3519006;"Herculândia";"SP";"-22.003.802";"-50.390.734"
3519055;"Holambra";"SP";"-22.640.513";"-47.048.694"
3519071;"Hortolândia";"SP";"-22.852.854";"-47.214.259"
3519105;"Iacanga";"SP";"-21.889.646";"-49.030.959"
3519204;"Iacri";"SP";"-21.857.199";"-50.693.152"
3519253;"Iaras";"SP";"-22.868.199";"-49.163.377"
3519303;"Ibaté";"SP";"-21.958.358";"-47.988.211"
3519402;"Ibirá";"SP";"-21.083.032";"-49.244.833"
3519501;"Ibirarema";"SP";"-22.818.537";"-50.073.901"
3519600;"Ibitinga";"SP";"-2.175.623";"-48.831.903"
3519709;"Ibiúna";"SP";"-2.365.961";"-47.223.037"
3519808;"Icém";"SP";"-20.339.067";"-49.191.546"
3519907;"Iepê";"SP";"-22.660.165";"-51.077.881"
3520004;"Igaraçu do Tietê";"SP";"-22.509.044";"-48.559.672"
3520103;"Igarapava";"SP";"-20.040.687";"-47.746.576"
3520202;"Igaratá";"SP";"-2.320.366";"-46.156.985"
3520301;"Iguape";"SP";"-24.699.015";"-47.553.659"
3520400;"Ilhabela";"SP";"-23.778.533";"-45.355.226"
3520426;"Ilha Comprida";"SP";"-24.730.743";"-47.538.275"
3520442;"Ilha Solteira";"SP";"-20.432.629";"-51.342.552"
3520509;"Indaiatuba";"SP";"-23.081.591";"-47.210.093"
3520608;"Indiana";"SP";"-22.173.779";"-51.255.467"
3520707;"Indiaporã";"SP";"-19.978.952";"-50.290.856"
3520806;"Inúbia Paulista";"SP";"-21.769.471";"-50.963.268"
3520905;"Ipaussu";"SP";"-2.305.753";"-49.627.911"
3521002;"Iperó";"SP";"-23.351.296";"-47.692.717"
3521101;"Ipeúna";"SP";"-22.435.513";"-47.715.086"
3521150;"Ipiguá";"SP";"-20.655.734";"-49.384.161"
3521200;"Iporanga";"SP";"-24.584.718";"-48.597.119"
3521309;"Ipuã";"SP";"-20.443.785";"-48.012.881"
3521408;"Iracemápolis";"SP";"-22.583.234";"-47.522.963"
3521507;"Irapuã";"SP";"-21.276.832";"-49.416.398"
3521606;"Irapuru";"SP";"-2.156.839";"-51.347.171"
3521705;"Itaberá";"SP";"-23.863.827";"-49.139.987"
3521804;"Itaí";"SP";"-2.342.129";"-49.092.005"
3521903;"Itajobi";"SP";"-21.312.294";"-49.062.863"
3522000;"Itaju";"SP";"-21.985.691";"-48.811.549"
3522109;"Itanhaém";"SP";"-24.173.633";"-46.787.986"
3522158;"Itaóca";"SP";"-24.639.252";"-48.841.285"
3522208;"Itapecerica da Serra";"SP";"-23.716.135";"-46.857.193"
3522307;"Itapetininga";"SP";"-23.588.607";"-48.048.326"
3522406;"Itapeva";"SP";"-23.978.823";"-48.876.433"
3522505;"Itapevi";"SP";"-23.548.774";"-46.932.747"
